City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
273,Camacha,PT,2022-04-03 22:04:18,33.0833,-16.3333,58.42,67,75,29.93
274,Beyneu,KZ,2022-04-03 22:04:18,45.3167,55.2,64.2,43,97,11.97
275,Ayr,GB,2022-04-03 22:04:18,55.4627,-4.6339,49.5,100,75,18.41
276,Cerritos,US,2022-04-03 22:04:19,33.8583,-118.0648,72.21,63,20,10.36
277,Quelimane,MZ,2022-04-03 22:04:19,-17.8786,36.8883,78.75,89,0,4.61
278,Gambela,ET,2022-04-03 22:04:20,8.25,34.5833,79.61,58,39,2.91
279,Mendi,PG,2022-04-03 22:00:18,-6.1761,143.6513,57.61,91,86,1.41
280,Nome,US,2022-04-03 22:04:20,64.5011,-165.4064,17.67,49,0,11.5
281,Port Elizabeth,ZA,2022-04-03 22:02:17,-33.918,25.5701,65.32,87,20,9.22
282,Yumen,CN,2022-04-03 22:04:21,40.2833,97.2,46.18,25,7,10.71
283,Nishihara,JP,2022-04-03 22:04:21,26.1842,127.7558,63.68,73,0,12.66
284,Zhigansk,RU,2022-04-03 21:59:36,66.7697,123.3711,0.3,96,80,9.98
285,Bodden Town,KY,2022-04-03 22:04:21,19.2833,-81.25,84.99,61,71,8.01
286,Pangai,TO,2022-04-03 22:04:22,-19.8,-174.35,81.79,71,33,9.82
287,La Union,PE,2022-04-03 22:04:22,-5.4,-80.75,84.96,48,63,16.02
288,Tiksi,RU,2022-04-03 22:04:00,71.6872,128.8694,4.59,98,100,7.4
289,Garden City,US,2022-04-03 22:00:04,42.3256,-83.331,46.56,64,99,1.01
290,Suzun,RU,2022-04-03 22:04:23,53.7841,82.3116,33.4,100,100,3.0
291,Blagodatnoye,RU,2022-04-03 22:04:23,45.3997,42.5867,49.12,73,95,24.58
292,Kendari,ID,2022-04-03 22:04:24,-3.945,122.4989,73.45,93,92,4.36
293,Great Yarmouth,GB,2022-04-03 22:03:40,52.6083,1.7305,43.41,79,96,15.55
294,Kiruna,SE,2022-04-03 22:03:34,67.8557,20.2251,4.12,85,75,0.0
295,Ostrovnoy,RU,2022-04-03 22:04:24,68.0531,39.5131,9.64,96,97,6.33
296,Tuy Hoa,VN,2022-04-03 22:01:58,13.0833,109.3,71.89,91,100,12.82
297,Malindi,KE,2022-04-03 22:04:24,-3.2175,40.1191,81.25,78,46,8.68
298,Vila Velha,BR,2022-04-03 22:00:27,-20.3297,-40.2925,80.94,80,41,2.24
299,Broome,US,2022-04-03 22:04:25,42.2506,-75.833,38.62,79,100,9.22
300,Seymchan,RU,2022-04-03 22:04:25,62.8833,152.4333,-6.16,97,80,2.01
301,Ambilobe,MG,2022-04-03 22:04:26,-13.2,49.05,72.79,96,93,2.42
302,Nador,MA,2022-04-03 22:04:26,35.174,-2.9287,57.45,62,100,17.27
303,Bay Roberts,CA,2022-04-03 22:04:26,47.5999,-53.2648,39.33,82,74,11.99
304,Vrangel,RU,2022-04-03 22:04:26,42.7297,133.0839,38.79,92,1,2.24
305,Coquimbo,CL,2022-04-03 22:04:27,-29.9533,-71.3436,60.53,88,20,11.5
306,Kaeo,NZ,2022-04-03 22:04:27,-35.1,173.7833,69.33,88,20,2.33
307,Puerto Ayacucho,VE,2022-04-03 22:04:27,5.6639,-67.6236,83.05,72,87,6.73
308,Hurghada,EG,2022-04-03 22:01:01,27.2574,33.8129,74.77,33,93,13.94
309,Ceska Skalice,CZ,2022-04-03 22:04:28,50.3947,16.0428,31.39,75,29,4.63
310,Flinders,AU,2022-04-03 22:04:28,-34.5833,150.8552,68.05,74,6,10.0
311,Hofn,IS,2022-04-03 22:04:28,64.2539,-15.2082,35.69,85,100,19.95
312,Shelabolikha,RU,2022-04-03 22:04:29,53.4131,82.6167,34.43,96,100,4.16
313,Carlos Antonio Lopez,PY,2022-04-03 22:04:29,-26.4,-54.7667,76.95,70,95,2.3
314,Emmanouil Pappas,GR,2022-04-03 22:04:29,41.0833,23.7167,49.14,73,16,4.23
315,Nouakchott,MR,2022-04-03 22:00:13,18.0858,-15.9785,63.84,84,2,11.56
316,Casino,AU,2022-04-03 22:04:30,-28.8667,153.05,64.78,98,100,2.19
317,Mabaruma,GY,2022-04-03 22:04:30,8.2,-59.7833,76.59,82,89,5.7
318,Karaton,ID,2022-04-03 22:04:30,-6.3424,106.1045,73.09,93,100,3.02
319,Stettler,CA,2022-04-03 22:04:02,52.3168,-112.7186,52.56,25,33,13.65
320,Talcahuano,CL,2022-04-03 22:00:32,-36.7167,-73.1167,58.39,56,0,18.21
321,Vanavara,RU,2022-04-03 22:01:09,60.34,102.2797,-3.78,100,44,3.33
322,Axim,GH,2022-04-03 22:05:31,4.8699,-2.2405,82.13,86,100,10.29
323,Itarema,BR,2022-04-03 22:05:31,-2.9248,-39.9167,77.47,89,29,9.44
324,Tiarei,PF,2022-04-03 22:05:32,-17.5333,-149.3333,86.0,74,38,11.97
325,Borogontsy,RU,2022-04-03 22:05:32,62.6683,131.1683,13.64,96,99,4.47
326,Gonen,TR,2022-04-03 22:05:32,40.1049,27.654,52.02,25,63,6.2
327,Erzin,TR,2022-04-03 22:04:02,36.9559,36.2,56.26,71,70,3.06
328,Atambua,ID,2022-04-03 22:05:33,-9.1061,124.8925,71.02,83,18,2.51
329,Sungairaya,ID,2022-04-03 22:05:33,0.7,108.9,77.97,85,22,1.05
330,Qaqortoq,GL,2022-04-03 22:05:33,60.7167,-46.0333,36.82,81,99,2.46
331,Northam,GB,2022-04-03 22:05:34,51.0333,-4.2167,45.61,73,63,11.03
332,Lodwar,KE,2022-04-03 22:05:34,3.1191,35.5973,88.02,31,92,13.44
333,Tessalit,ML,2022-04-03 22:05:34,20.1986,1.0114,88.27,9,0,4.18
334,Skjervoy,NO,2022-04-03 22:05:35,70.0311,20.9714,14.0,69,38,13.31
335,Saint George,US,2022-04-03 22:03:59,37.1041,-113.5841,75.25,20,0,5.75
336,Akyab,MM,2022-04-03 22:05:35,20.15,92.9,77.81,86,33,4.52
337,Danilov,RU,2022-04-03 22:05:35,58.1908,40.1717,17.4,94,75,4.83
338,Juliaca,PE,2022-04-03 22:05:36,-15.5,-70.1333,51.64,65,77,6.02
339,Buluang,PH,2022-04-03 22:05:36,13.3068,123.3425,73.49,92,63,3.8
340,Genhe,CN,2022-04-03 22:05:36,50.7833,121.5167,23.14,71,82,6.64
341,Severobaykalsk,RU,2022-04-03 22:05:37,55.65,109.3167,2.88,86,24,6.71
342,Dingle,PH,2022-04-03 22:04:49,10.9995,122.6711,75.13,87,98,7.18
343,Abdulino,RU,2022-04-03 22:05:37,53.7,53.6667,37.67,96,98,7.27
344,Chernyshevskiy,RU,2022-04-03 22:05:37,63.0128,112.4714,6.42,97,100,2.62
345,Gao,ML,2022-04-03 22:05:38,16.6362,1.637,86.99,4,4,10.27
346,Hearst,CA,2022-04-03 22:05:38,49.6835,-83.6665,31.75,95,100,5.79
347,Beloha,MG,2022-04-03 22:05:38,-25.1667,45.05,72.03,89,0,10.87
348,Berlevag,NO,2022-04-03 22:05:39,70.8578,29.0864,26.6,59,40,12.66
349,Carutapera,BR,2022-04-03 22:05:39,-1.195,-46.02,76.12,94,100,6.31
350,Kuminskiy,RU,2022-04-03 22:05:39,58.6667,66.5667,35.91,95,100,9.78
351,Mount Isa,AU,2022-04-03 22:05:40,-20.7333,139.5,73.17,21,83,9.22
352,Kaluga,RU,2022-04-03 22:05:40,54.5,35.5,21.34,93,100,5.48
353,Bismarck,US,2022-04-03 22:02:02,46.8083,-100.7837,38.64,91,75,1.99
354,Opuwo,NA,2022-04-03 22:05:40,-18.0607,13.84,66.43,69,39,5.48
355,Taoudenni,ML,2022-04-03 22:05:41,22.6783,-3.9836,87.19,10,0,9.17
356,Kahului,US,2022-04-03 22:01:04,20.8947,-156.47,80.96,87,21,11.99
357,Vardo,NO,2022-04-03 22:05:41,70.3705,31.1107,27.28,68,88,10.69
358,Fort Nelson,CA,2022-04-03 22:05:41,58.8053,-122.7002,33.24,98,100,6.46
359,Srednekolymsk,RU,2022-04-03 22:05:41,67.45,153.6833,-4.92,98,96,2.95
360,Burnie,AU,2022-04-03 22:05:42,-41.0667,145.9167,60.82,71,48,3.06
361,Vangaindrano,MG,2022-04-03 22:05:42,-23.35,47.6,73.49,89,43,3.58
362,Otsuchi,JP,2022-04-03 22:05:42,39.3667,141.9,46.22,89,100,4.92
363,Aquiraz,BR,2022-04-03 22:05:43,-3.9014,-38.3911,80.19,87,43,9.75
364,Torbay,CA,2022-04-03 22:05:43,47.6666,-52.7314,38.57,81,40,32.21
365,Cockburn Town,TC,2022-04-03 22:06:43,21.4612,-71.1419,80.56,74,40,17.27
366,Ginda,IN,2022-04-03 22:06:44,30.6945,78.4932,53.98,21,5,9.13
367,Shimoda,JP,2022-04-03 22:06:44,34.6667,138.95,49.1,91,100,18.12
368,Sao Joao Da Barra,BR,2022-04-03 22:04:09,-21.6403,-41.0511,76.42,87,9,7.99
369,Bengkulu,ID,2022-04-03 22:04:57,-3.8004,102.2655,75.96,84,96,4.81
370,Salalah,OM,2022-04-03 22:02:31,17.0151,54.0924,77.58,60,2,3.44
371,Port Macquarie,AU,2022-04-03 22:03:56,-31.4333,152.9167,64.89,81,100,8.37
372,Rongcheng,CN,2022-04-03 22:06:45,30.634,117.8517,47.91,77,62,2.33
373,Itoman,JP,2022-04-03 22:03:34,26.1247,127.6694,64.42,68,20,12.66
374,Biak,ID,2022-04-03 22:06:45,-0.9131,122.8766,76.77,84,100,2.53
375,San-Pedro,CI,2022-04-03 22:06:45,4.7485,-6.6363,80.26,84,100,10.09
376,Pavlodar,KZ,2022-04-03 22:06:46,52.3,76.95,33.6,100,0,6.71
377,Knysna,ZA,2022-04-03 22:06:46,-34.0363,23.0471,60.94,90,30,3.0
378,San Juan,AR,2022-04-03 22:06:46,-31.5375,-68.5364,67.84,30,14,16.46
379,Yarmouth,US,2022-04-03 22:06:47,41.7057,-70.2286,46.96,75,100,8.99
380,Ust-Omchug,RU,2022-04-03 22:06:47,61.15,149.6333,-0.17,99,87,0.67
381,Hun,LY,2022-04-03 22:06:47,29.1268,15.9477,72.9,19,0,3.36
382,Port Keats,AU,2022-04-03 22:06:47,-14.25,129.55,77.68,73,7,3.18
383,Coos Bay,US,2022-04-03 22:06:48,43.3665,-124.2179,61.99,59,100,12.66
384,Vestmanna,FO,2022-04-03 22:06:48,62.1564,-7.1664,43.72,93,100,11.5
385,Alekseyevka,RU,2022-04-03 22:02:18,50.6309,38.6903,36.54,99,100,6.51
386,San Andres,CO,2022-04-03 22:06:49,12.5847,-81.7006,84.22,74,20,12.66
387,Cabo San Lucas,MX,2022-04-03 22:05:07,22.8909,-109.9124,78.62,64,0,10.36
388,Smithers,CA,2022-04-03 22:06:49,54.7804,-127.1743,42.39,36,50,9.19
389,Sargur,IN,2022-04-03 22:06:49,11.9833,76.4167,72.36,81,60,3.56
390,Noumea,NC,2022-04-03 22:02:25,-22.2763,166.4572,82.99,99,92,10.36
391,Zhangye,CN,2022-04-03 22:06:50,38.9342,100.4517,45.45,23,89,3.13
392,Vila Franca Do Campo,PT,2022-04-03 22:06:50,37.7167,-25.4333,57.61,74,17,12.44
393,Okhotsk,RU,2022-04-03 22:06:50,59.3833,143.3,21.09,89,100,9.69
394,Naze,JP,2022-04-03 22:06:51,28.3667,129.4833,57.65,59,12,12.08
395,Souillac,MU,2022-04-03 22:06:51,-20.5167,57.5167,79.18,83,75,11.5
396,Hamilton,US,2022-04-03 22:02:45,39.1834,-84.5333,58.75,45,40,5.01
397,Lensk,RU,2022-04-03 22:06:51,60.7253,114.9278,12.72,93,100,8.03
398,Aklavik,CA,2022-04-03 22:06:52,68.2191,-135.0107,-5.12,85,100,11.43
399,Ahuimanu,US,2022-04-03 22:06:52,21.4447,-157.8378,82.11,62,40,20.71
400,Namibe,AO,2022-04-03 22:06:52,-15.1961,12.1522,70.95,79,100,6.87
401,Berdigestyakh,RU,2022-04-03 22:06:53,62.0989,126.6992,20.19,95,100,6.85
402,Anuradhapura,LK,2022-04-03 22:06:53,8.3565,80.4173,73.72,92,5,2.93
403,Thinadhoo,MV,2022-04-03 22:06:53,0.5333,72.9333,82.67,65,4,2.93
404,Tokur,RU,2022-04-03 22:06:54,53.1333,132.9,30.6,98,100,6.06
405,Evensk,RU,2022-04-03 22:06:54,61.95,159.2333,11.77,76,25,1.52
406,Ucluelet,CA,2022-04-03 22:06:54,48.9329,-125.5528,50.09,82,19,4.65
407,Rio Gallegos,AR,2022-04-03 22:07:55,-51.6226,-69.2181,46.45,46,0,25.32
408,Marrakesh,MA,2022-04-03 22:03:00,31.6315,-8.0083,59.07,72,75,6.91
409,Kununurra,AU,2022-04-03 22:07:55,-15.7667,128.7333,64.38,94,18,3.44
410,Aripuana,BR,2022-04-03 22:05:24,-9.1667,-60.6333,77.14,89,98,2.46
411,Saint-Georges,GD,2022-04-03 22:03:43,12.0564,-61.7485,78.66,69,22,13.87
412,Nexo,DK,2022-04-03 22:07:55,55.0607,15.1306,41.09,82,58,20.96
413,Mantua,IT,2022-04-03 22:07:56,45.1667,10.7833,47.44,82,92,3.0
414,Maningrida,AU,2022-04-03 22:07:56,-12.0667,134.2667,78.28,83,54,2.33
415,Hobyo,SO,2022-04-03 22:07:56,5.3505,48.5268,81.18,75,17,9.08
416,Giyani,ZA,2022-04-03 22:07:57,-23.3025,30.7187,74.17,54,34,3.13
417,Lichuan,CN,2022-04-03 22:07:57,30.3,108.85,47.57,81,100,2.84
418,Abu Samrah,SY,2022-04-03 22:07:57,35.3029,37.1841,58.86,42,91,8.72
419,Labuhan,ID,2022-04-03 22:07:58,-6.8844,112.2051,76.21,87,100,6.13
420,Atherton,GB,2022-04-03 22:07:58,53.5237,-2.4935,45.43,78,100,1.99
421,Padre Bernardo,BR,2022-04-03 22:07:58,-15.35,-48.5,73.8,45,35,3.96
422,Vredendal,ZA,2022-04-03 22:07:59,-31.6683,18.5012,60.58,85,0,6.31
423,Ascension,US,2022-04-03 22:07:59,30.2169,-90.9001,84.09,31,0,5.75
424,Obo,CF,2022-04-03 22:07:59,5.3998,26.4869,70.29,84,57,3.83
425,Farah,AF,2022-04-03 22:07:59,32.5,62.5,66.49,9,0,3.91
426,Longonjo,AO,2022-04-03 22:08:00,-12.9067,15.2533,63.73,97,100,1.81
427,North Myrtle Beach,US,2022-04-03 22:03:00,33.816,-78.68,72.28,29,3,1.99
428,Balabac,PH,2022-04-03 22:08:00,7.9868,117.0645,79.66,82,88,7.0
429,Ndola,ZM,2022-04-03 22:08:01,-12.9587,28.6366,61.92,96,29,1.92
430,Ahipara,NZ,2022-04-03 22:08:01,-35.1667,173.1667,71.19,71,1,2.46
431,Erzincan,TR,2022-04-03 22:08:01,39.75,39.5,54.7,26,0,4.61
432,Wyndham,US,2022-04-03 22:03:32,37.6985,-77.6125,61.59,35,0,13.8
433,Damghan,IR,2022-04-03 22:08:02,36.1683,54.348,66.78,19,0,3.62
434,Oistins,BB,2022-04-03 22:08:02,13.0667,-59.5333,78.89,69,20,16.11
435,Xining,CN,2022-04-03 22:08:03,36.6167,101.7667,39.15,29,100,1.9
436,Esmeraldas,BR,2022-04-03 22:08:03,-19.7625,-44.3139,76.06,73,59,5.66
437,Ellisras,ZA,2022-04-03 22:08:03,-23.6649,27.7443,70.65,72,100,5.61
438,Aksu,CN,2022-04-03 22:08:04,41.1231,80.2644,55.06,30,0,1.59
439,Watertown,US,2022-04-03 22:04:47,42.3709,-71.1828,47.68,71,100,13.0
440,Sambava,MG,2022-04-03 22:05:51,-14.2667,50.1667,75.42,92,100,5.44
441,Asau,RO,2022-04-03 22:03:29,46.4333,26.4,31.12,93,100,0.89
442,Kijang,KR,2022-04-03 22:08:04,35.2442,129.2139,49.17,62,0,3.18
443,Korla,CN,2022-04-03 22:06:00,41.7597,86.1469,55.89,23,0,4.97
444,Nouadhibou,MR,2022-04-03 22:08:05,20.931,-17.0347,64.92,87,0,11.68
445,Fonte Boa,BR,2022-04-03 22:08:05,-2.4959,-66.2662,76.98,93,83,0.65
446,Moree,AU,2022-04-03 22:08:06,-29.4667,149.85,64.42,88,100,6.91
447,Palora,EC,2022-04-03 22:08:06,-1.7,-77.9333,77.11,87,93,1.81
448,Sarishabari,BD,2022-04-03 22:08:06,24.7333,89.8333,77.59,86,0,17.65
449,Moose Factory,CA,2022-04-03 22:08:07,51.2585,-80.6094,25.68,83,92,8.14
450,Sivas,TR,2022-04-03 22:08:07,39.7916,37.0019,50.63,25,0,18.41
451,Nuevo Laredo,MX,2022-04-03 22:05:30,27.4763,-99.5164,93.47,25,0,12.66
452,Najran,SA,2022-04-03 22:06:02,17.4924,44.1277,65.82,16,32,1.41
453,Dondo,MZ,2022-04-03 22:08:08,-19.6094,34.7431,78.31,91,0,5.06
454,Mareeba,AU,2022-04-03 22:09:08,-17.0,145.4333,76.44,85,14,1.54
455,Gayny,RU,2022-04-03 22:09:08,60.3071,54.3241,35.46,100,100,9.66
456,Sidrolandia,BR,2022-04-03 22:09:09,-20.9319,-54.9614,77.13,70,86,3.85
457,Yavoriv,UA,2022-04-03 22:09:09,49.9386,23.3825,25.74,91,47,6.35
458,Nemuro,JP,2022-04-03 22:05:56,43.3236,145.575,37.09,78,0,15.19
459,Samarai,PG,2022-04-03 22:09:10,-10.6167,150.6667,81.3,77,81,9.93
460,Ancud,CL,2022-04-03 22:09:10,-41.8697,-73.8203,50.23,76,89,7.54
461,Iglesias,IT,2022-04-03 22:09:11,39.3114,8.535,45.82,58,100,3.18
462,Coihaique,CL,2022-04-03 22:09:11,-45.5752,-72.0662,51.75,58,75,4.61
463,Urambo,TZ,2022-04-03 22:09:11,-5.0667,32.05,65.5,90,92,1.88
464,Bac Lieu,VN,2022-04-03 22:09:12,9.285,105.7244,78.82,81,99,17.25
465,Sola,VU,2022-04-03 22:09:12,-13.8833,167.55,80.08,76,100,11.74
466,Sunrise Manor,US,2022-04-03 22:09:13,36.2111,-115.0731,84.29,17,40,6.91
467,Zanjan,IR,2022-04-03 22:06:42,36.6736,48.4787,57.78,36,17,5.64
468,Sonkovo,RU,2022-04-03 22:09:13,57.7782,37.1571,12.52,97,33,3.91
469,Otacilio Costa,BR,2022-04-03 22:09:13,-27.4831,-50.1219,61.02,99,100,3.49
470,Imbituba,BR,2022-04-03 22:09:14,-28.24,-48.6703,71.82,92,100,12.82
471,Menongue,AO,2022-04-03 22:09:14,-14.6585,17.691,62.31,97,81,3.74
472,Kariba,ZW,2022-04-03 22:09:14,-16.5167,28.8,70.83,80,3,4.54
473,Bhadrak,IN,2022-04-03 22:09:15,21.0633,86.5054,75.63,93,28,6.55
474,Dapaong,TG,2022-04-03 22:09:15,10.8639,0.205,89.82,28,100,4.83
475,Angoche,MZ,2022-04-03 22:09:15,-16.2325,39.9086,77.49,79,0,3.33
476,Krasnoselkup,RU,2022-04-03 22:09:16,65.7,82.4667,5.79,95,98,8.66
477,Chubbuck,US,2022-04-03 22:09:16,42.9208,-112.4661,57.99,22,0,12.66
478,Gomoh,IN,2022-04-03 22:09:16,23.8667,86.1667,75.97,48,2,3.8
479,Port Blair,IN,2022-04-03 22:09:17,11.6667,92.75,80.22,78,32,8.59
480,Antequera,ES,2022-04-03 22:09:17,37.0194,-4.5612,49.5,82,100,5.7
481,Assiniboia,CA,2022-04-03 22:09:18,49.6334,-105.9845,50.43,21,1,7.16
482,Laguna,US,2022-04-03 22:09:18,38.421,-121.4238,81.64,19,0,8.05
483,Kutum,SD,2022-04-03 22:05:26,14.2,24.6667,75.79,12,80,6.82
484,Douglas,US,2022-04-03 22:06:42,41.3,-96.167,62.78,51,0,13.8
485,Morristown,US,2022-04-03 22:09:19,36.214,-83.2949,60.91,32,0,4.61
486,Port-Gentil,GA,2022-04-03 22:09:19,-0.7193,8.7815,81.25,80,52,5.93
487,Columbus,US,2022-04-03 22:09:20,39.9612,-82.9988,51.48,50,100,6.91
488,Half Moon Bay,US,2022-04-03 22:08:31,37.4636,-122.4286,76.41,55,0,21.85
489,Loum,CM,2022-04-03 22:09:20,4.7182,9.7351,74.86,93,100,1.66
490,Virginia Beach,US,2022-04-03 22:08:05,36.8529,-75.978,68.05,43,0,14.97
491,Faya,SA,2022-04-03 22:09:20,18.3851,42.4509,59.52,32,93,2.21
492,Kawalu,ID,2022-04-03 22:09:21,-7.3817,108.2082,72.14,94,100,1.57
493,Pimenta Bueno,BR,2022-04-03 22:09:21,-11.6725,-61.1936,76.78,91,17,2.42
494,Ca Mau,VN,2022-04-03 22:09:21,9.1769,105.15,76.44,85,100,8.9
495,San Quintin,MX,2022-04-03 22:09:22,30.4833,-115.95,63.66,60,15,14.16
496,Yamada,JP,2022-04-03 22:09:22,39.4667,141.95,46.09,88,100,5.19
497,Nalut,LY,2022-04-03 22:09:22,30.3333,10.85,73.8,11,0,12.93
498,Moerai,PF,2022-04-03 22:09:23,-22.4333,-151.3333,81.32,75,100,13.0
499,Kyzyl-Suu,KG,2022-04-03 22:09:23,42.3414,78.0056,42.08,42,0,9.95
500,Invermere,CA,2022-04-03 22:08:29,50.5167,-116.0354,49.42,40,96,1.19
501,Kaliua,TZ,2022-04-03 22:10:23,-5.0606,31.7936,65.98,93,84,2.98
502,Ixtapa,MX,2022-04-03 22:10:24,20.7,-105.2,78.03,61,20,12.66
503,Rocha,UY,2022-04-03 22:10:24,-34.4833,-54.3333,67.46,78,96,5.91
504,Talaya,RU,2022-04-03 22:10:24,61.3833,152.75,-2.72,98,96,0.31
505,Bilma,NE,2022-04-03 22:08:23,18.6853,12.9164,85.1,5,11,5.23
506,Prince Rupert,CA,2022-04-03 22:10:25,54.3161,-130.3201,42.89,81,75,18.41
507,Praxedis Guerrero,MX,2022-04-03 22:10:25,31.3667,-106.0167,81.86,7,77,12.19
508,Araceli,PH,2022-04-03 22:10:25,10.5529,119.9913,81.46,76,97,20.96
509,Guiratinga,BR,2022-04-03 22:10:26,-16.3494,-53.7583,77.68,69,31,4.29
510,Mastic Beach,US,2022-04-03 22:10:26,40.7668,-72.8521,46.6,80,100,5.75
511,North Bend,US,2022-04-03 22:10:26,43.4065,-124.2243,61.92,59,100,12.66
512,Mwinilunga,ZM,2022-04-03 22:10:27,-11.7358,24.4293,61.83,97,73,0.63
513,Bilibino,RU,2022-04-03 22:10:27,68.0546,166.4372,0.09,87,43,3.04
514,Tromso,NO,2022-04-03 22:08:08,69.6496,18.957,24.82,54,0,5.75
515,Alvorada,BR,2022-04-03 22:10:27,-12.48,-49.1247,77.11,68,10,0.81
516,Stykkisholmur,IS,2022-04-03 22:10:28,65.0757,-22.7297,31.89,86,100,12.3
517,Killybegs,IE,2022-04-03 22:10:28,54.6333,-8.45,49.78,97,100,17.34
518,Westport,US,2022-04-03 22:10:28,41.1415,-73.3579,45.32,93,100,1.01
519,Flagstaff,US,2022-04-03 22:10:29,35.1981,-111.6513,63.52,28,0,13.8
520,Huarmey,PE,2022-04-03 22:10:29,-10.0681,-78.1522,73.17,77,16,11.18
521,Qarqin,AF,2022-04-03 22:10:29,37.4185,66.0436,67.41,23,36,7.45
522,Ingham,US,2022-04-03 22:10:29,42.6,-84.3833,46.17,64,100,0.0
523,Monterey,US,2022-04-03 22:10:30,36.2505,-121.2516,75.18,41,2,17.69
524,Anadyr,RU,2022-04-03 22:10:30,64.75,177.4833,-3.5,70,0,8.95
525,Great Falls,US,2022-04-03 22:10:30,47.5002,-111.3008,53.67,21,100,13.8
526,Ankang,CN,2022-04-03 22:10:31,32.68,109.0172,60.53,67,100,2.1
527,Kidal,ML,2022-04-03 22:10:31,18.4411,1.4078,88.16,6,35,6.42
528,Chapais,CA,2022-04-03 22:10:31,49.7834,-74.8492,31.93,86,100,5.28
529,Hohhot,CN,2022-04-03 22:08:57,40.8106,111.6522,42.57,34,53,1.16
530,Loei,TH,2022-04-03 22:06:19,17.4167,101.5,62.11,61,90,2.59
531,Graham,US,2022-04-03 22:10:32,47.0529,-122.2943,54.66,65,100,20.71
532,Golyshmanovo,RU,2022-04-03 22:10:32,56.3979,68.3728,37.4,89,100,15.7
533,Dubrovka,RU,2022-04-03 22:10:32,53.6907,33.5071,22.78,92,100,5.82
534,Manisa,TR,2022-04-03 22:10:33,38.8333,28.1667,46.8,62,100,1.9
535,Abha,SA,2022-04-03 22:10:33,18.2164,42.5053,59.25,36,0,4.61
536,Mount Gambier,AU,2022-04-03 22:07:39,-37.8333,140.7667,55.44,86,30,2.42
537,Itambe,BR,2022-04-03 22:10:34,-15.245,-40.6244,79.27,55,76,6.31
538,Santa Ana,US,2022-04-03 22:05:38,33.7456,-117.8678,72.0,63,75,10.36
539,Pontianak,ID,2022-04-03 22:08:29,-0.0333,109.3333,75.18,100,75,2.3
540,Qiryat Gat,IL,2022-04-03 22:10:34,31.61,34.7642,73.4,48,75,4.94
541,Madang,PG,2022-04-03 22:10:35,-5.2246,145.7966,78.28,89,99,2.91
542,Esterhazy,CA,2022-04-03 22:10:35,50.65,-102.0843,33.46,99,100,3.87
543,Los Llanos De Aridane,ES,2022-04-03 22:10:35,28.6585,-17.9182,56.95,97,75,10.36
544,Katangli,RU,2022-04-03 22:08:03,51.7102,143.2326,39.0,72,94,17.18
545,Agadez,NE,2022-04-03 22:10:36,19.75,10.25,85.03,5,0,5.75
546,Mattru,SL,2022-04-03 22:10:36,7.6244,-11.8332,76.73,87,100,2.75
547,Slave Lake,CA,2022-04-03 22:11:37,55.2834,-114.769,48.07,53,81,10.69
